id,Character,Lines
S1e2,ANNOUNCER:,"Would you kill a man? [Gunshot.] Daddy, now that I've finally passed my driver's test can I still get a convertible? No. But I'm proud of you for getting your license, sweetheart. And I'm proud of you, Peter. You taught us all a valuable lesson. It's not what you do that defines the quality of your life it's who you do it with, and your family It's on. I know you don't like broccoli, Stewie, but you'll thank me when you grow up big and strong like your father. A compelling argument. You've swayed me, woman. That is good. I feel stronger already. It's good tasting and good for you. Nice try. - Quadruped. - Mutant. [Theme music.]"
S1e3,LOIS:,"[Singing.] ""It seems today that all you see ""is violence in movies and sex on TV ""But where are those good, old-fashioned values ""on which we used to rely? ""Lucky there's a family guy ""Lucky there's a man who'll positively tell you ""all the things that make us ""laugh 'n' cry ""He's a family guy"" [Cheery instrumental music.]"
S1e3,LOIS:,Everything's all set for Stewie's birthday party. I can't believe he's almost a year old. Yeah. I'll never forget the day he was born.
S1e3,DOCTOR:,"One more push, Lois."
S1e3,DOCTOR:,"This is a miracle, Mr. Griffin. Would you like to see?"
S1e3,PETER:,"Yeah, I've never actually seen a baby being Oh, God!"
S1e3,DOCTOR:,Congratulations. It's a boy.
S1e3,DOCTOR:,"Wait a minute. I don't think we're through. Oh, my God! Is it twins?"
S1e3,DOCTOR:,"No. It's a map of Europe. [Sinister instrumental music.] I confirmed everything with the birthday party planner at Cheesie Charlie's. - Why Cheesie Charlie's? - It's cool, Dad. They have this game where you put in a dollar and you win four quarters! I win every time! I get to go, right? Why can't we have the same kind of party we always do? Peter, this could be our last first birthday ever. When Meg and Chris turned one, I had so much to do, I missed everything. [Kids chattering.] [Sighs.]"
S1e3,PETER:,"Lois, you won't believe this! Meg just said ""Da-Da!"" Her first words? Then she stood up by herself and started walking! - Her first steps? - Yeah. What the hell are you doing in here anyway? [Drums playing.]"
S1e3,PETER:,"All right! Her first drum solo. [Applause.] Thanks to Cheesie Charlie l'm not gonna miss a moment of Stewie's party. I say, am I to spend the entire day wallowing around in my own feces? A little service here! Hey, Stinky. Have we got some big plans for you. Plans? What the devil are you talking about? It's your birthday, dude. Saturday's gonna be real special, honey. I've hired a professional to make sure everything goes just right. A professional? There's treachery afoot! [Crying.] Meg, you're home late. I stayed after school to try out for cheerleading. Don't keep me in suspense. How'd you do? I'll give you a hint. I S-U-C-K-E-D! Sucked! Yay! I mean, sorry, honey."
S1e3,MEG:,"God, I hate high school. I don't fit in with anyone. Boy. Do I know that feeling. [Suspenseful, jazzy instrumental music.] Okay, man. Okay. You are really throwing me off. It's step-kick, step-twirl. Got it? I thought we were gonna rumble with those greasy Sharks. Not without seven years of ballet and two of jazz tap, we're not. From the top, people! Why don't you just hang back and stretch? I don't get it. The more I try to make friends, the more people hate me. Listen. You're a one-of-a-kind girl with a mind of her own. - Now, see, that's what people hate. - Really? I'm telling you, just be the girl you think everyone else wants you to be. Wow, it's so obvious. Thanks, Daddy."
S1e3,MEG:,"Hi, Mom. Bye, Mom."
S1e3,LOIS:,"I haven't seen Meg this happy since that bus broke down in front of our house. Hi. Can we use your phone? Holy crap! It's The Children of the Corn! - Meg and I had a little father-daughter talk. - It seems to have worked. I wasn't just blowing smoke when I bought this T-shirt. Well, you're the number-one husband, too. I know. That's why I bought this T-shirt."
S1e3,STEWIE:,"""Dear Diary ""It seems the domestic overseers are plotting against me. ""Their plans somehow relate to the anniversary of my escape from the womb. ""I'm still haunted by the memories of how I was incarcerated ""in that amniotic Attica. [Epic instrumental music.] ""As I recall, it was every potential man for himself. [Whooshing.] ""I alone had reached the target objective, thanks to the intrepidity ""I developed at testicular boot camp. But it was a trap! ""I was imprisoned in that uterine gulag for nine grueling months."" Day 171. I've sprouted another finger, counting the one from yesterday. I'm up to 11. ""As the months of solitude passed, I began to go insane. ""It seemed my prison cell was getting smaller and smaller. ""I was quite sure that soon I would be dead. ""But then, a miracle! There was a light at the end of the tunnel. ""I rushed to freedom, but suddenly I was ambushed by a mysterious man in white!"" The man in white. Of course. He must be the hired professional of whom they spoke. He failed to thwart my escape into the outside world. And now, one year hence, he's returning to rectify his mistake and put me back in the womb! [Dramatic instrumental music.] Boy, it sure is great being thin and popular. GIRL 1: Let's throw up. GIRL 2: Sure! GIRL 3: Good idea! I love throwing up. [Laughing.] [Sighs.] Hi. I'm Jennifer. I'm Meg. My God. Your hair is so beautiful. I just want to brush it. Really? You want to go throw up? [Western instrumental music.] Hey, Dad, let's go whack some moles! Now, Chris, we're not here for fun. [Children giggling.] Now your mom is counting on us to drop off the deposit. So let's just deliver the check and"
S1e3,PETER:,"Hong Kong Phooey! Yeah! Come on! Go, yeah! Eat my dust!"
S1e3,PETER:,"Come on, move it! Oh, man! Chris, this place is great. Pull over, you bastard! Pull over, you bastard! Man."
S1e3,CHRIS:,"Hey, Dad, they even got games in the bathroom. Look, I won a balloon! Yeah, way to go, Chris. Where's my watch? All right. I won a watch. What's The Dukes of Hazzard? That's mine. Come on. Come on, give that back! - Give it! - Come on! UNCLE"
S1e3,JESSE:,"Folks in Hazzard County hadn't seen a watch fight in a long time. Them boys rassled for a full five minutes before the manager stepped in. Come on! Hands off, fatty! Sir, I'm going to have to ask you to leave. I'm a paying customer. I got a deposit check for my kid's party right here. Mr. Griffin. I am terribly sorry. We're really looking forward to Stewie's special day. Now I don't know, after the emotional trauma I've endured on your premises, I think I deserve a little discount. Sir, our prices are set by the corporate office. Then maybe I'll just take my business elsewhere. Good luck filling our spot by this Saturday."
S1e3,MAN:,I got cash!
S1e3,WOMAN:,"I'll take it! Suit yourself. Wait. I was just bluffing. My wife has her heart set on this place. [Peter yells after him.] Chris, this is a big day for you. The day you become the man of the house. Because when we get home, your mother is going to kill me. So the man in white is coming to put me back in the womb, is he? If I'm to defeat him, I shall require professional forces."
S1e3,STEWIE:,"Here we are. ""Come to Managua, the Mecca of mercenaries."" I must prepare for my journey. Let's see. Grenades, mace, baggy full of Cheerios - So, are we all set at Cheesie Charlie's? - Actually, I canceled the reservation. What? - How could you? - Lois, I got a very good reason. Wait a second. These are always classic. Lois, that Cheesie Charlie's is no good. See, it happened like this. [Spooky instrumental music.] [Screaming.] Welcome to Cheesie Charlie's. Heil, Hitler! Actually, the name's Griffin. I was sent by my smart, beautiful, and still sexually appealing wife, Lois. Yes. We're all set for your little boy's party. I understand we're getting a terrific bargain here. Absolutely. The children get to play our games. And if they win enough tickets, they get a prize. I have 13 tickets now. Is that enough? Sorry, Timmy. But you need 15 tickets to live. [Screaming.] They also get food, cake, and your choice of ice-cream flavors vanilla, strawberry, chocolate, or people. - What was that? - Chocolate. Give me the check. Hold it! Lois may have had her heart set on this place but I love my family too much to risk their lives. - Come on, Chris. We're leaving. - No, you're not! Please don't make me angry, pal. You wouldn't like me when I'm angry. [Eerie instrumental music.]"
S1e3,LOIS:,"All right, Peter. That's enough! Bravo, Peter. You are the Spalding Gray of crap. Do you know how hard it was to get a reservation at Cheesie Charlie's? I had to book it the day of my ultrasound. We'll never find another place in time! For once, it was all gonna be so perfect! Come on, Lois. It'll still be perfect. We'll give him the best birthday ever right here in the safety and comfort of our own home. - Peter, we've been over this. - Honey, you won't have to lift a finger. I got us a clown, a cake, a petting zoo, a big-ass piñata, the works! - You got all those things? - You bet I did."
S1e3,LOIS:,"Wow. Even Cheesie Charlie's doesn't have a petting zoo. Okay, I'll call the parents and let them know the party's here. - You don't have any of those things. - How do you know? Face it. You're a terrible liar. [Sniffing.] It was you. Clowns and petting zoos book months in advance. You're gonna have a tough time finding a Hold on."
